species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_Blastomonas sp000331245	0	0	0	0	0	0	0	0	0	0	0	6.5681	0	0	0.4302	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Blastomonas;s_Blastomonas sp000331245
s_Globicatella sp016126655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9981	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Globicatella;s_Globicatella sp016126655
s_Lysobacter daejeonensis	0	0	0	0	0	0	0	0	0	0	0	6.9918	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter;s_Lysobacter daejeonensis
s_Unclassified_g_Nonomuraea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9739	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Nonomuraea;s_Unclassified_g_Nonomuraea
s_Ensifer A sp900467685	0	0	0	0	0	0	0	0	0	0	0	3.1908	0	0	3.762	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Ensifer A;s_Ensifer A sp900467685
s_Enterococcus J timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9211	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus J;s_Enterococcus J timonensis
s_Sphingobacterium sp002734245	0	0	0	0	0	0	0	0	0	0	0	6.9122	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium sp002734245
s_WQXA01 sp009776375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8992	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanoperiomorbaceae;g_WQXA01;s_WQXA01 sp009776375
s_Rhodomicrobium sp003153975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8752	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhodomicrobiaceae;g_Rhodomicrobium;s_Rhodomicrobium sp003153975
s_Dwaynesavagella sp017889345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8655	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Dwaynesavagella;s_Dwaynesavagella sp017889345
s_Aureibacillus halotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8628	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales D;f_DSM-28697;g_Aureibacillus;s_Aureibacillus halotolerans
s_Methylomonas sp903918375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8491	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylomonadaceae;g_Methylomonas;s_Methylomonas sp903918375
s_Nocardioides terrae	0	0	0	0	0	0	0	0	0	0	0	5.5012	0	0	1.3452	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides terrae
s_Unclassified_g_Vagococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.841	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Vagococcaceae;g_Vagococcus;s_Unclassified_g_Vagococcus
s_Verticiella sp018904615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8369	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Verticiella;s_Verticiella sp018904615
s_Caulobacter henricii A	0	0	0	0	0	0	0	0	0	0	0	6.8343	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter;s_Caulobacter henricii A
s_Devosia submarina	0	0	0	0	0	0	0	0	0	0	0	3.5616	0	0	3.266	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Devosia;s_Devosia submarina
s_Streptococcus uberis A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8243	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus uberis A
s_Pedobacter sp005116475	0	0	0	0	0	0	0	0	0	0	0	6.8037	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter;s_Pedobacter sp005116475
s_Arsenicicoccus sp009707125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7897	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Arsenicicoccus;s_Arsenicicoccus sp009707125
s_Clostridium AD lacusfryxellense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7895	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium AD;s_Clostridium AD lacusfryxellense
s_Oricola thermophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7887	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Oricola;s_Oricola thermophila
s_Pseudomonas E fluorescens BB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.756	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E fluorescens BB
s_Unclassified_g_Asticcacaulis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7425	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Asticcacaulis;s_Unclassified_g_Asticcacaulis
s_Duodenibacillus sp900544255	0	0	0	0	0	0	0	0	0	0	0	2.4913	0	0	4.2428	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Duodenibacillus;s_Duodenibacillus sp900544255
s_Flavobacterium lacus	0	0	0	0	0	0	0	0	0	0	0	2.2654	0	0	4.4514	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium lacus
s_Aeromonas allosaccharophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7141	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Aeromonas;s_Aeromonas allosaccharophila
s_Oblitimonas alkaliphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7097	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Oblitimonas;s_Oblitimonas alkaliphila
s_Unclassified_g_63-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7091	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_63-22;s_Unclassified_g_63-22
s_Unclassified_g_Acidaminobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7091	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Acidaminobacteraceae;g_Acidaminobacter;s_Unclassified_g_Acidaminobacter
s_Unclassified_g_Pseudarthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6915	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Pseudarthrobacter;s_Unclassified_g_Pseudarthrobacter
s_Janibacter indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6889	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Janibacter indicus
s_Candidimonas A sp004339425	0	0	0	0	0	0	0	0	0	0	0	1.6127	0	0	5.0703	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Candidimonas A;s_Candidimonas A sp004339425
s_Algicola sagamiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6809	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Algicola;s_Algicola sagamiensis
s_Bosea sp001295925	0	0	0	0	0	0	0	0	0	0	0	6.1426	0	0	0.5365	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Bosea;s_Bosea sp001295925
s_Pseudomonas E marginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6739	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E marginalis
s_RSA11 sp002919115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6729	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_70-9;g_RSA11;s_RSA11 sp002919115
s_Aureimonas altamirensis	0	0	0	0	0	0	0	0	0	0	0	3.1535	0	0	3.5114	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aureimonas;s_Aureimonas altamirensis
s_Actinotignum sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6622	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Actinotignum;s_Actinotignum sanguinis
s_Clavibacter tessellarius A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6585	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Clavibacter;s_Clavibacter tessellarius A
s_Rhizobium sp017741815	0	0	0	0	0	0	0	0	0	0	0	6.6545	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium sp017741815
s_Sphingomonas sp002280555	0	0	0	0	0	0	0	0	0	0	0	6.6545	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp002280555
s_UBA2009 sp016132445	0	0	0	0	0	0	0	0	0	0	0	0.7272	0	0	5.906	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_DSM-6294;g_UBA2009;s_UBA2009 sp016132445
s_Pseudomonas E sp003060885	0	0	0	0	0	0	0	0	0	0	0	6.6327	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp003060885
s_Piscinibacter aquaticus	0	0	0	0	0	0	0	0	0	6.5993	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Piscinibacter;s_Piscinibacter aquaticus
s_Microbacterium esteraromaticum D	0	0	0	0	0	0	0	0	0	0	0	5.8299	0	0	0.7637	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium esteraromaticum D
s_Salinicola sp002695065	0	0	0	0	0	0	0	0	0	0	0	6.5681	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halomonadaceae;g_Salinicola;s_Salinicola sp002695065
s_BMS3Bbin11 sp013150915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5596	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Arenicellales;f_BMS3Bbin11;g_BMS3Bbin11;s_BMS3Bbin11 sp013150915
s_Anaerosalibacter A sp900155565	0	0	0	0	0	0	0	0	0	0	0.4296	0	0	0	6.1184	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Sporanaerobacteraceae;g_Anaerosalibacter A;s_Anaerosalibacter A sp900155565
s_Microbacterium sp002257455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5462	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp002257455
s_Macrococcus B caseolyticus	0	0	0	0	0	0	0	0	0	0	2.4528	0	0	0	4.0892	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Macrococcus B;s_Macrococcus B caseolyticus
s_Alkalihalobacillus alcalophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5129	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales H;f_Bacillaceae D;g_Alkalihalobacillus;s_Alkalihalobacillus alcalophilus
s_Prevotella sp017478025	0	0	0	0	0	0	0	0	0	0	6.5046	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Prevotella;s_Prevotella sp017478025
s_Pseudoxanthomonas A gei	0	0	0	0	0	0	0	0	0	0	0	6.5005	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Pseudoxanthomonas A;s_Pseudoxanthomonas A gei
s_Sphingomonas sp001897375	0	0	0	0	0	0	0	0	0	0	0	2.0109	0	0	4.4783	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp001897375
s_Sporosarcina limicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4826	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Sporosarcina;s_Sporosarcina limicola
s_Cellulomonas gilvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4753	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Cellulomonadaceae;g_Cellulomonas;s_Cellulomonas gilvus
s_Rhizobium freirei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4359	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium freirei
s_Cybelea palsarum	0	0	0	0	0	0	0	0	0	0	0	6.4289	0	0	0	d_Bacteria;p_Eremiobacterota;c_Eremiobacteria;o_Baltobacterales;f_Baltobacteraceae;g_Cybelea;s_Cybelea palsarum
s_Methylosinus sp000745215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4224	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Methylosinus;s_Methylosinus sp000745215
s_Unclassified_g_Enterobacter B	0	0	0	0	0	0	0	0	0	0	6.4044	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter B;s_Unclassified_g_Enterobacter B
s_Corynebacterium jeikeium C	6.3865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium jeikeium C
s_Pseudomonas E sp014268975	0	0	0	0	0	0	0	0	0	0	0	0.6443	0	0	5.7391	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp014268975
s_Roseibium sp008107755	0	0	0	0	0	0	0	0	0	0	0.7117	0.7005	0	0	4.9552	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Stappiaceae;g_Roseibium;s_Roseibium sp008107755
s_Mesorhizobium sp000502955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3629	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium;s_Mesorhizobium sp000502955
s_Facklamia hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3624	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Facklamia;s_Facklamia hominis
s_UBA1934 sp002068855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3548	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_UBA1934;s_UBA1934 sp002068855
s_Unclassified_c_Elusimicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3349	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_Unclassified_c_Elusimicrobia;f_Unclassified_c_Elusimicrobia;g_Unclassified_c_Elusimicrobia;s_Unclassified_c_Elusimicrobia
s_Devosia sp014926585	0	0	0	0	0	0	0	0	0	0	0	2.0393	0	0	4.2743	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Devosia;s_Devosia sp014926585
s_Bordetella C sp002261225	0	0	0	0	0	0	0	0	0	0	0	5.7983	0	0	0.5064	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Bordetella C;s_Bordetella C sp002261225
s_Mycobacterium aubagnense	4.3421	0	0	0	0	0	0	0	0	0	0	1.9564	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium aubagnense
s_Microbacterium sp015655255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2944	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp015655255
s_Enterococcus B pernyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2891	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus B;s_Enterococcus B pernyi
s_Sulfurospirillum sp009930355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2876	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Sulfurospirillaceae;g_Sulfurospirillum;s_Sulfurospirillum sp009930355
s_UBA1535 sp002323775	0	0	0	0	0	0	0	0	0	0	0	0	6.2791	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Sedimentibacteraceae;g_UBA1535;s_UBA1535 sp002323775
s_Kaistia sp017307955	0	0	0	0	0	0	0	0	0	0	0	4.0298	0	0	2.2432	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Kaistiaceae;g_Kaistia;s_Kaistia sp017307955
s_Pseudomonas E sp002843605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2601	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp002843605
s_Luteimonas chenhongjianii	0	0	0	0	0	0	0	0	0	0	0	1.8593	0	0	4.3843	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Luteimonas;s_Luteimonas chenhongjianii
s_Pseudomonas E sp001830395	0	0	0	0	0	0	0	0	0	0	0	5.3802	0	0	0.8458	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp001830395
s_UBA2834 sp017514975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2186	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanosyncoccaceae;g_UBA2834;s_UBA2834 sp017514975
s_UBA1535 sp017352195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.215	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Sedimentibacteraceae;g_UBA1535;s_UBA1535 sp017352195
s_Liquorilactobacillus vini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2112	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Liquorilactobacillus;s_Liquorilactobacillus vini
s_Azonexus sp018262195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2051	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Azonexus;s_Azonexus sp018262195
s_UBA3263 sp014802435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1726	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Muribaculaceae;g_UBA3263;s_UBA3263 sp014802435
s_40-80 sp001899145	0	0	0	0	0	0	0	0	0	0	0	6.1676	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Crocinitomicaceae;g_40-80;s_40-80 sp001899145
s_Advenella alkanexedens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1626	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Advenella;s_Advenella alkanexedens
s_GAS188 sp900104855	0	0	0	0	0	0	0	0	0	0	0	2.7449	0	0	3.416	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_GAS188;s_GAS188 sp900104855
s_Profundibacter sp001321835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1494	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Profundibacter;s_Profundibacter sp001321835
s_Pseudomonas D pertucinogena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1313	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas D;s_Pseudomonas D pertucinogena
s_Arthrobacter D sp015752045	0	0	0	0	0	0	0	0	0	0	0	1.6914	0	0	4.4316	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter D;s_Arthrobacter D sp015752045
s_Microbacterium aurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1156	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium aurum
s_Sinorhizobium fredii A	0	0	0	0	0	0	0	0	0	0	0	2.5037	0	0	3.6078	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Sinorhizobium;s_Sinorhizobium fredii A
s_Paenisporosarcina sp000411295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1089	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Paenisporosarcina;s_Paenisporosarcina sp000411295
s_Agrobacterium sp001422245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.098	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Agrobacterium;s_Agrobacterium sp001422245
s_Gordonia sp013348785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0656	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Gordonia;s_Gordonia sp013348785
s_M0108 sp009928645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0597	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Chromatiaceae;g_M0108;s_M0108 sp009928645
s_Pseudactinotalea suaedae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0574	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Beutenbergiaceae;g_Pseudactinotalea;s_Pseudactinotalea suaedae
s_Kineothrix sp012520655	0	0	0	0	0	0	0	0	0	0	0	1.0115	0	0	5.0352	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Kineothrix;s_Kineothrix sp012520655
s_Advenella sp002810445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0458	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Advenella;s_Advenella sp002810445
s_Enterococcus A raffinosus A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.042	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus A;s_Enterococcus A raffinosus A
s_Unclassified_f_Aestuariivirgaceae	0	0	0	0	0	0	0	0	0	0	0	3.3829	0	0	2.659	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Aestuariivirgaceae;g_Unclassified_f_Aestuariivirgaceae;s_Unclassified_f_Aestuariivirgaceae
s_Pseudomonas E sp900187615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0389	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp900187615
s_Enterococcus A raffinosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0267	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus A;s_Enterococcus A raffinosus
s_Photobacterium iliopiscarium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0064	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Vibrionaceae;g_Photobacterium;s_Photobacterium iliopiscarium
s_Unclassified_g_Luteibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9976	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Rhodanobacteraceae;g_Luteibacter;s_Unclassified_g_Luteibacter
s_Pseudomonas E fragi D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9668	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E fragi D
s_DUTS01 sp012842035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9648	d_Bacteria;p_Firmicutes B;c_Peptococcia;o_DRI-13;f_DTU073;g_DUTS01;s_DUTS01 sp012842035
s_Allofustis seminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9357	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Allofustis;s_Allofustis seminis
s_Pseudomonas E sp003696305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.933	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp003696305
s_Levilactobacillus paucivorans	0	0	0	0	0	0	0	0	0	0	0	1.083	0	0	4.8235	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Levilactobacillus;s_Levilactobacillus paucivorans
s_Unclassified_g_Aequorivita	0	0	0	0	0	0	0	0	0	0	0	2.8735	0	0	3.0115	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Aequorivita;s_Unclassified_g_Aequorivita
